,Infected,score,infected_scaled,score_scaled
2021-05-16,5247.0,-2.0,0.19620154434131504,0.0025
2021-05-16,5247.0,-3.0,0.19620154434131504,0.00125
2021-05-17,3676.0,-2.0,0.13493487247484595,0.0025
2021-05-17,3676.0,-4.0,0.13493487247484595,0.0
2021-05-17,3676.0,2.0,0.13493487247484595,0.0075
2021-05-17,3676.0,-2.0,0.13493487247484595,0.0025
2021-05-18,5228.0,-3.0,0.19546057249824506,0.00125
2021-05-18,5228.0,3.0,0.19546057249824506,0.00875
2021-05-18,5228.0,2.0,0.19546057249824506,0.0075
2021-05-18,5228.0,-2.0,0.19546057249824506,0.0025
2021-05-19,5811.0,-1.0,0.21819670852507606,0.00375
2021-05-19,5811.0,2.0,0.21819670852507606,0.0075
2021-05-19,5811.0,-1.0,0.21819670852507606,0.00375
2021-05-20,5711.0,2.0,0.21429685671944465,0.0075
2021-05-20,5711.0,0.0,0.21429685671944465,0.005
2021-05-20,5711.0,0.0,0.21429685671944465,0.005
2021-05-20,5711.0,0.0,0.21429685671944465,0.005
2021-05-20,5711.0,-2.0,0.21429685671944465,0.0025
2021-05-21,5250.0,-3.0,0.19631853989548398,0.00125
2021-05-21,5250.0,-3.0,0.19631853989548398,0.00125
2021-05-21,5250.0,-2.0,0.19631853989548398,0.0025
2021-05-21,5250.0,1.0,0.19631853989548398,0.00625
2021-05-21,5250.0,2.0,0.19631853989548398,0.0075
2021-05-21,5250.0,0.0,0.19631853989548398,0.005
2021-05-22,5034.0,-4.0,0.18789485999532018,0.0
2021-05-22,5034.0,-2.0,0.18789485999532018,0.0025
2021-05-22,5034.0,0.0,0.18789485999532018,0.005
2021-05-23,4035.0,-3.0,0.14893534045706264,0.00125
2021-05-23,4035.0,-3.0,0.14893534045706264,0.00125
2021-05-23,4035.0,-3.0,0.14893534045706264,0.00125
2021-05-24,2711.0,2.0,0.09730130255050308,0.0075
2021-05-24,2711.0,2.0,0.09730130255050308,0.0075
2021-05-24,2711.0,2.0,0.09730130255050308,0.0075
2021-05-24,2711.0,-2.0,0.09730130255050308,0.0025
2021-05-25,3896.0,2.0,0.143514546447235,0.0075
2021-05-25,3896.0,-3.0,0.143514546447235,0.00125
2021-05-25,3896.0,4.0,0.143514546447235,0.01
2021-05-25,3896.0,3.0,0.143514546447235,0.00875
2021-05-25,3896.0,1.0,0.143514546447235,0.00625
2021-05-25,3896.0,3.0,0.143514546447235,0.00875
2021-05-25,3896.0,-4.0,0.143514546447235,0.0
2021-05-25,3896.0,1.0,0.143514546447235,0.00625
2021-05-26,4526.0,0.0,0.16808361282271272,0.005
2021-05-26,4526.0,4.0,0.16808361282271272,0.01
2021-05-26,4526.0,0.0,0.16808361282271272,0.005
2021-05-27,4131.0,-2.0,0.15267919819046877,0.0025
2021-05-27,4131.0,-1.0,0.15267919819046877,0.00375
2021-05-27,4131.0,2.0,0.15267919819046877,0.0075
2021-05-27,4131.0,2.0,0.15267919819046877,0.0075
2021-05-27,4131.0,0.0,0.15267919819046877,0.005
2021-05-28,3706.0,-1.0,0.13610482801653537,0.00375
2021-05-28,3706.0,-1.0,0.13610482801653537,0.00375
2021-05-28,3706.0,2.0,0.13610482801653537,0.0075
2021-05-28,3706.0,-2.0,0.13610482801653537,0.0025
2021-05-28,3706.0,2.0,0.13610482801653537,0.0075
2021-05-29,3587.0,-1.0,0.131464004367834,0.00375
2021-05-29,3587.0,-1.0,0.131464004367834,0.00375
2021-05-29,3587.0,-2.0,0.131464004367834,0.0025
2021-05-29,3587.0,-3.0,0.131464004367834,0.00125
2021-05-30,2876.0,-4.0,0.10373605802979487,0.0
2021-05-30,2876.0,-3.0,0.10373605802979487,0.00125
2021-05-30,2876.0,2.0,0.10373605802979487,0.0075
2021-05-30,2876.0,-4.0,0.10373605802979487,0.0
2021-05-31,1786.0,4.0,0.06122767334841275,0.01
2021-05-31,1786.0,-2.0,0.06122767334841275,0.0025
2021-05-31,1786.0,1.0,0.06122767334841275,0.00625
2021-06-01,2640.0,2.0,0.0945324077685048,0.0075
2021-06-01,2640.0,-3.0,0.0945324077685048,0.00125
2021-06-01,2640.0,4.0,0.0945324077685048,0.01
2021-06-01,2640.0,3.0,0.0945324077685048,0.00875
2021-06-01,2640.0,0.0,0.0945324077685048,0.005
2021-06-01,2640.0,-1.0,0.0945324077685048,0.00375
2021-06-02,3031.0,0.0,0.10978082832852351,0.005
2021-06-02,3031.0,1.0,0.10978082832852351,0.00625
2021-06-02,3031.0,3.0,0.10978082832852351,0.00875
2021-06-02,3031.0,3.0,0.10978082832852351,0.00875
2021-06-02,3031.0,4.0,0.10978082832852351,0.01
2021-06-02,3031.0,3.0,0.10978082832852351,0.00875
2021-06-02,3031.0,-2.0,0.10978082832852351,0.0025
2021-06-02,3031.0,3.0,0.10978082832852351,0.00875
2021-06-02,3031.0,4.0,0.10978082832852351,0.01
2021-06-02,3031.0,-3.0,0.10978082832852351,0.00125
2021-06-02,3031.0,4.0,0.10978082832852351,0.01
2021-06-03,2825.0,-3.0,0.10174713360892286,0.00125
2021-06-03,2825.0,-1.0,0.10174713360892286,0.00375
2021-06-03,2825.0,0.0,0.10174713360892286,0.005
2021-06-03,2825.0,-3.0,0.10174713360892286,0.00125
2021-06-04,2586.0,1.0,0.09242648779346385,0.00625
2021-06-04,2586.0,-4.0,0.09242648779346385,0.0
2021-06-05,2648.0,-2.0,0.0948443959129553,0.0025
2021-06-05,2648.0,-3.0,0.0948443959129553,0.00125
2021-06-06,2017.0,0.0,0.07023633101942126,0.005
2021-06-06,2017.0,-1.0,0.07023633101942126,0.00375
2021-06-06,2017.0,3.0,0.07023633101942126,0.00875
2021-06-07,1276.0,-1.0,0.04133842913969269,0.00375
2021-06-07,1276.0,2.0,0.04133842913969269,0.0075
2021-06-07,1276.0,2.0,0.04133842913969269,0.0075
2021-06-07,1276.0,0.0,0.04133842913969269,0.005
2021-06-08,1883.0,0.0,0.0650105295998752,0.005
2021-06-08,1883.0,4.0,0.0650105295998752,0.01
2021-06-08,1883.0,-2.0,0.0650105295998752,0.0025
2021-06-09,2224.0,1.0,0.07830902425707822,0.00625
2021-06-09,2224.0,3.0,0.07830902425707822,0.00875
2021-06-09,2224.0,4.0,0.07830902425707822,0.01
2021-06-09,2224.0,3.0,0.07830902425707822,0.00875
2021-06-09,2224.0,4.0,0.07830902425707822,0.01
2021-06-09,2224.0,-4.0,0.07830902425707822,0.0
2021-06-10,2044.0,-1.0,0.07128929100694173,0.00375
2021-06-10,2044.0,-1.0,0.07128929100694173,0.00375
2021-06-10,2044.0,-4.0,0.07128929100694173,0.0
2021-06-10,2044.0,-4.0,0.07128929100694173,0.0
2021-06-10,2044.0,-4.0,0.07128929100694173,0.0
2021-06-10,2044.0,-1.0,0.07128929100694173,0.00375
2021-06-10,2044.0,-1.0,0.07128929100694173,0.00375
2021-06-11,1934.0,-4.0,0.06699945402074721,0.0
2021-06-11,1934.0,-2.0,0.06699945402074721,0.0025
2021-06-11,1934.0,-2.0,0.06699945402074721,0.0025
2021-06-11,1934.0,-2.0,0.06699945402074721,0.0025
2021-06-11,1934.0,-4.0,0.06699945402074721,0.0
2021-06-12,1941.0,-3.0,0.06727244364714141,0.00125
2021-06-12,1941.0,-1.0,0.06727244364714141,0.00375
2021-06-13,1384.0,-4.0,0.04555026908977459,0.0
2021-06-13,1384.0,-4.0,0.04555026908977459,0.0
2021-06-13,1384.0,-2.0,0.04555026908977459,0.0025
2021-06-14,930.0,0.0,0.027844941892208097,0.005
2021-06-14,930.0,0.0,0.027844941892208097,0.005
2021-06-14,930.0,-4.0,0.027844941892208097,0.0
2021-06-15,1418.0,-2.0,0.04687621870368926,0.0025
2021-06-15,1418.0,-1.0,0.04687621870368926,0.00375
2021-06-15,1418.0,-1.0,0.04687621870368926,0.00375
2021-06-16,1697.0,-4.0,0.057756805241400824,0.0
2021-06-16,1697.0,-1.0,0.057756805241400824,0.00375
2021-06-17,1550.0,-1.0,0.05202402308712269,0.00375
2021-06-17,1550.0,0.0,0.05202402308712269,0.005
2021-06-18,1619.0,0.0,0.05471492083300834,0.005
2021-06-18,1619.0,0.0,0.05471492083300834,0.005
2021-06-18,1619.0,0.0,0.05471492083300834,0.005
2021-06-19,1509.0,-1.0,0.05042508384681382,0.00375
2021-06-19,1509.0,-2.0,0.05042508384681382,0.0025
2021-06-19,1509.0,-1.0,0.05042508384681382,0.00375
2021-06-20,1304.0,-3.0,0.04243038764526948,0.00125
2021-06-20,1304.0,-2.0,0.04243038764526948,0.0025
2021-06-21,864.0,-4.0,0.025271039700491382,0.0
2021-06-21,864.0,-2.0,0.025271039700491382,0.0025
2021-06-21,864.0,0.0,0.025271039700491382,0.005
2021-06-22,1432.0,-3.0,0.04742219795647765,0.00125
2021-06-22,1432.0,-1.0,0.04742219795647765,0.00375
2021-06-22,1432.0,0.0,0.04742219795647765,0.005
2021-06-22,1432.0,0.0,0.04742219795647765,0.005
2021-06-22,1432.0,-4.0,0.04742219795647765,0.0
2021-06-22,1432.0,-4.0,0.04742219795647765,0.0
2021-06-23,1775.0,-1.0,0.060798689649793305,0.00375
2021-06-23,1775.0,-2.0,0.060798689649793305,0.0025
2021-06-24,1669.0,-2.0,0.05666484673582403,0.0025
2021-06-24,1669.0,-2.0,0.05666484673582403,0.0025
2021-06-24,1669.0,0.0,0.05666484673582403,0.005
2021-06-24,1669.0,-3.0,0.05666484673582403,0.00125
2021-06-24,1669.0,-4.0,0.05666484673582403,0.0
2021-06-24,1669.0,-2.0,0.05666484673582403,0.0025
2021-06-24,1669.0,0.0,0.05666484673582403,0.005
2021-06-25,1705.0,-3.0,0.05806879338585133,0.00125
2021-06-25,1705.0,-4.0,0.05806879338585133,0.0
2021-06-26,1619.0,-1.0,0.05471492083300834,0.00375
2021-06-26,1619.0,-3.0,0.05471492083300834,0.00125
2021-06-26,1619.0,0.0,0.05471492083300834,0.005
2021-06-27,1280.0,-3.0,0.041494423211917944,0.00125
2021-06-27,1280.0,-2.0,0.041494423211917944,0.0025
2021-06-27,1280.0,0.0,0.041494423211917944,0.005
2021-06-28,989.0,0.0,0.03014585445753061,0.005
2021-06-28,989.0,-1.0,0.03014585445753061,0.00375
2021-06-28,989.0,-3.0,0.03014585445753061,0.00125
2021-06-28,989.0,-3.0,0.03014585445753061,0.00125
2021-06-28,989.0,-3.0,0.03014585445753061,0.00125
2021-06-28,989.0,-2.0,0.03014585445753061,0.0025
2021-06-28,989.0,-1.0,0.03014585445753061,0.00375
2021-06-29,1376.0,0.0,0.045238280945324075,0.005
2021-06-29,1376.0,-3.0,0.045238280945324075,0.00125
2021-06-30,1810.0,-3.0,0.062163637781764286,0.00125
2021-06-30,1810.0,-3.0,0.062163637781764286,0.00125
2021-06-30,1810.0,-4.0,0.062163637781764286,0.0
2021-06-30,1810.0,0.0,0.062163637781764286,0.005
2021-06-30,1810.0,3.0,0.062163637781764286,0.00875
2021-06-30,1810.0,-3.0,0.062163637781764286,0.00125
2021-07-01,1741.0,0.0,0.05947274003587863,0.005
2021-07-01,1741.0,0.0,0.05947274003587863,0.005
2021-07-01,1741.0,-3.0,0.05947274003587863,0.00125
2021-07-02,1773.0,-1.0,0.06072069261368068,0.00375
2021-07-02,1773.0,0.0,0.06072069261368068,0.005
2021-07-02,1773.0,0.0,0.06072069261368068,0.005
2021-07-02,1773.0,-4.0,0.06072069261368068,0.0
2021-07-03,1864.0,-3.0,0.06426955775680523,0.00125
2021-07-03,1864.0,-4.0,0.06426955775680523,0.0
2021-07-03,1864.0,0.0,0.06426955775680523,0.005
2021-07-04,1479.0,-3.0,0.04925512830512441,0.00125
2021-07-04,1479.0,-3.0,0.04925512830512441,0.00125
2021-07-04,1479.0,-3.0,0.04925512830512441,0.00125
2021-07-05,1021.0,-2.0,0.031393807035332656,0.0025
2021-07-05,1021.0,-1.0,0.031393807035332656,0.00375
2021-07-06,1658.0,-2.0,0.056235863037204584,0.0025
2021-07-06,1658.0,-1.0,0.056235863037204584,0.00375
2021-07-07,2181.0,-1.0,0.07663208798065674,0.00375
2021-07-07,2181.0,-4.0,0.07663208798065674,0.0
2021-07-07,2181.0,-1.0,0.07663208798065674,0.00375
2021-07-07,2181.0,4.0,0.07663208798065674,0.01
2021-07-07,2181.0,-3.0,0.07663208798065674,0.00125
2021-07-07,2181.0,-1.0,0.07663208798065674,0.00375
2021-07-07,2181.0,-1.0,0.07663208798065674,0.00375
2021-07-08,2239.0,0.0,0.07889400202792293,0.005
2021-07-08,2239.0,-2.0,0.07889400202792293,0.0025
2021-07-08,2239.0,-4.0,0.07889400202792293,0.0
2021-07-08,2239.0,-4.0,0.07889400202792293,0.0
2021-07-08,2239.0,1.0,0.07889400202792293,0.00625
2021-07-08,2239.0,-4.0,0.07889400202792293,0.0
2021-07-09,2259.0,-3.0,0.07967397238904922,0.00125
2021-07-09,2259.0,-4.0,0.07967397238904922,0.0
2021-07-10,2452.0,-3.0,0.08720068637391779,0.00125
2021-07-10,2452.0,0.0,0.08720068637391779,0.005
2021-07-10,2452.0,-4.0,0.08720068637391779,0.0
2021-07-10,2452.0,-4.0,0.08720068637391779,0.0
2021-07-11,2021.0,-4.0,0.07039232509164652,0.0
2021-07-11,2021.0,-3.0,0.07039232509164652,0.00125
2021-07-12,1491.0,-4.0,0.04972311052180017,0.0
2021-07-12,1491.0,-1.0,0.04972311052180017,0.00375
2021-07-13,2377.0,-2.0,0.08427579751969425,0.0025
2021-07-13,2377.0,-2.0,0.08427579751969425,0.0025
2021-07-13,2377.0,0.0,0.08427579751969425,0.005
2021-07-13,2377.0,-3.0,0.08427579751969425,0.00125
2021-07-14,3170.0,-2.0,0.11520162233835114,0.0025
2021-07-14,3170.0,-1.0,0.11520162233835114,0.00375
2021-07-14,3170.0,-4.0,0.11520162233835114,0.0
2021-07-14,3170.0,-3.0,0.11520162233835114,0.00125
2021-07-15,3408.0,-3.0,0.12448326963575385,0.00125
2021-07-15,3408.0,-3.0,0.12448326963575385,0.00125
2021-07-15,3408.0,-3.0,0.12448326963575385,0.00125
2021-07-16,3419.0,0.0,0.12491225333437328,0.005
2021-07-16,3419.0,-3.0,0.12491225333437328,0.00125
2021-07-16,3419.0,-1.0,0.12491225333437328,0.00375
2021-07-17,3871.0,-4.0,0.14253958349582715,0.0
2021-07-17,3871.0,-2.0,0.14253958349582715,0.0025
2021-07-17,3871.0,-1.0,0.14253958349582715,0.00375
2021-07-17,3871.0,-1.0,0.14253958349582715,0.00375
2021-07-17,3871.0,-3.0,0.14253958349582715,0.00125
2021-07-17,3871.0,-4.0,0.14253958349582715,0.0
2021-07-17,3871.0,-2.0,0.14253958349582715,0.0025
2021-07-18,3093.0,-1.0,0.11219873644801497,0.00375
2021-07-18,3093.0,-4.0,0.11219873644801497,0.0
2021-07-19,2318.0,-2.0,0.08197488495437173,0.0025
2021-07-19,2318.0,-2.0,0.08197488495437173,0.0025
2021-07-19,2318.0,-1.0,0.08197488495437173,0.00375
2021-07-19,2318.0,-1.0,0.08197488495437173,0.00375
2021-07-19,2318.0,-3.0,0.08197488495437173,0.00125
2021-07-19,2318.0,-1.0,0.08197488495437173,0.00375
2021-07-20,3743.0,-1.0,0.13754777318461897,0.00375
2021-07-20,3743.0,-3.0,0.13754777318461897,0.00125
2021-07-20,3743.0,-2.0,0.13754777318461897,0.0025
2021-07-21,4933.0,0.0,0.18395600967163248,0.005
2021-07-21,4933.0,-3.0,0.18395600967163248,0.00125
2021-07-22,5386.0,-2.0,0.20162233835114265,0.0025
2021-07-22,5386.0,0.0,0.20162233835114265,0.005
2021-07-22,5386.0,0.0,0.20162233835114265,0.005
2021-07-22,5386.0,0.0,0.20162233835114265,0.005
2021-07-22,5386.0,-2.0,0.20162233835114265,0.0025
2021-07-23,4204.0,-3.0,0.15552609000857967,0.00125
2021-07-23,4204.0,-3.0,0.15552609000857967,0.00125
2021-07-24,3576.0,3.0,0.13103502066921457,0.00875
2021-07-24,3576.0,-1.0,0.13103502066921457,0.00375
2021-07-25,5008.0,0.0,0.18688089852585602,0.005
2021-07-25,5008.0,-4.0,0.18688089852585602,0.0
2021-07-26,4659.0,-4.0,0.1732704157242025,0.0
2021-07-26,4659.0,-4.0,0.1732704157242025,0.0
2021-07-26,4659.0,-1.0,0.1732704157242025,0.00375
2021-07-26,4659.0,-4.0,0.1732704157242025,0.0
2021-07-26,4659.0,-2.0,0.1732704157242025,0.0025
2021-07-27,7619.0,-2.0,0.2887060291708915,0.0025
2021-07-27,7619.0,-3.0,0.2887060291708915,0.00125
2021-07-28,9568.0,-2.0,0.3647141408626472,0.0025
2021-07-28,9568.0,-3.0,0.3647141408626472,0.00125
2021-07-28,9568.0,0.0,0.3647141408626472,0.005
2021-07-28,9568.0,0.0,0.3647141408626472,0.005
2021-07-28,9568.0,-4.0,0.3647141408626472,0.0
2021-07-29,10687.0,-3.0,0.4083534825676624,0.00125
2021-07-29,10687.0,-2.0,0.4083534825676624,0.0025
2021-07-30,10728.0,-2.0,0.4099524218079713,0.0025
2021-07-30,10728.0,0.0,0.4099524218079713,0.005
2021-07-30,10728.0,-2.0,0.4099524218079713,0.0025
2021-07-30,10728.0,-1.0,0.4099524218079713,0.00375
2021-07-30,10728.0,-1.0,0.4099524218079713,0.00375
2021-07-30,10728.0,-1.0,0.4099524218079713,0.00375
2021-07-30,10728.0,-1.0,0.4099524218079713,0.00375
2021-07-30,10728.0,-2.0,0.4099524218079713,0.0025
2021-07-31,12328.0,-2.0,0.47235005069807345,0.0025
2021-07-31,12328.0,-1.0,0.47235005069807345,0.00375
2021-07-31,12328.0,-4.0,0.47235005069807345,0.0
2021-08-01,10160.0,-4.0,0.387801263551985,0.0
2021-08-01,10160.0,-1.0,0.387801263551985,0.00375
2021-08-02,8324.0,-3.0,0.31619998440059277,0.00125
2021-08-02,8324.0,0.0,0.31619998440059277,0.005
2021-08-03,12061.0,-4.0,0.46193744637703765,0.0
2021-08-03,12061.0,-4.0,0.46193744637703765,0.0
2021-08-03,12061.0,-1.0,0.46193744637703765,0.00375
2021-08-03,12061.0,-1.0,0.46193744637703765,0.00375
2021-08-03,12061.0,-2.0,0.46193744637703765,0.0025
2021-08-03,12061.0,0.0,0.46193744637703765,0.005
2021-08-04,14204.0,0.0,0.5455112705717182,0.005
2021-08-04,14204.0,-3.0,0.5455112705717182,0.00125
2021-08-04,14204.0,-4.0,0.5455112705717182,0.0
2021-08-04,14204.0,-3.0,0.5455112705717182,0.00125
2021-08-05,15247.0,-1.0,0.5861867249044537,0.00375
2021-08-05,15247.0,0.0,0.5861867249044537,0.005
2021-08-05,15247.0,-2.0,0.5861867249044537,0.0025
2021-08-05,15247.0,-1.0,0.5861867249044537,0.00375
2021-08-05,15247.0,0.0,0.5861867249044537,0.005
2021-08-05,15247.0,0.0,0.5861867249044537,0.005
2021-08-06,15624.0,-4.0,0.600889166211684,0.0
2021-08-06,15624.0,-2.0,0.600889166211684,0.0025
2021-08-06,15624.0,-4.0,0.600889166211684,0.0
2021-08-07,15740.0,-3.0,0.6054129943062163,0.00125
2021-08-07,15740.0,-1.0,0.6054129943062163,0.00375
2021-08-08,14457.0,-4.0,0.5553778956399656,0.0
2021-08-08,14457.0,-4.0,0.5553778956399656,0.0
2021-08-09,12053.0,-2.0,0.46162545823258716,0.0025
2021-08-09,12053.0,-3.0,0.46162545823258716,0.00125
2021-08-09,12053.0,-2.0,0.46162545823258716,0.0025
2021-08-10,10566.0,-4.0,0.40363466188284847,0.0
2021-08-10,10566.0,-2.0,0.40363466188284847,0.0025
2021-08-11,15769.0,0.0,0.6065439513298495,0.005
2021-08-11,15769.0,-4.0,0.6065439513298495,0.0
2021-08-11,15769.0,-4.0,0.6065439513298495,0.0
2021-08-12,18893.0,0.0,0.728375321737774,0.005
2021-08-12,18893.0,-3.0,0.728375321737774,0.00125
2021-08-12,18893.0,-2.0,0.728375321737774,0.0025
2021-08-12,18893.0,-2.0,0.728375321737774,0.0025
2021-08-12,18893.0,-2.0,0.728375321737774,0.0025
2021-08-13,20357.0,-3.0,0.7854691521722175,0.00125
2021-08-13,20357.0,-4.0,0.7854691521722175,0.0
2021-08-13,20357.0,-4.0,0.7854691521722175,0.0
2021-08-13,20357.0,-1.0,0.7854691521722175,0.00375
2021-08-14,20132.0,-1.0,0.7766944856095468,0.00375
2021-08-14,20132.0,0.0,0.7766944856095468,0.005
2021-08-14,20132.0,-3.0,0.7766944856095468,0.00125
2021-08-15,17826.0,-4.0,0.6867639029716871,0.0
2021-08-15,17826.0,-1.0,0.6867639029716871,0.00375
2021-08-16,14826.0,-1.0,0.5697683488027455,0.00375
2021-08-16,14826.0,-1.0,0.5697683488027455,0.00375
2021-08-16,14826.0,-3.0,0.5697683488027455,0.00125
2021-08-16,14826.0,-4.0,0.5697683488027455,0.0
2021-08-16,14826.0,-3.0,0.5697683488027455,0.00125
2021-08-16,14826.0,-3.0,0.5697683488027455,0.00125
2021-08-16,14826.0,-4.0,0.5697683488027455,0.0
2021-08-17,19948.0,-2.0,0.7695187582871851,0.0025
2021-08-17,19948.0,-2.0,0.7695187582871851,0.0025
2021-08-17,19948.0,0.0,0.7695187582871851,0.005
2021-08-17,19948.0,4.0,0.7695187582871851,0.01
2021-08-17,19948.0,-1.0,0.7695187582871851,0.00375
2021-08-18,23909.0,0.0,0.9239918883082443,0.005
2021-08-18,23909.0,-3.0,0.9239918883082443,0.00125
2021-08-18,23909.0,-2.0,0.9239918883082443,0.0025
2021-08-18,23909.0,-1.0,0.9239918883082443,0.00375
2021-08-18,23909.0,-3.0,0.9239918883082443,0.00125
2021-08-18,23909.0,-2.0,0.9239918883082443,0.0025
2021-08-18,23909.0,-4.0,0.9239918883082443,0.0
2021-08-19,25144.0,-1.0,0.9721550581077919,0.00375
2021-08-19,25144.0,-3.0,0.9721550581077919,0.00125
2021-08-19,25144.0,-1.0,0.9721550581077919,0.00375
2021-08-19,25144.0,0.0,0.9721550581077919,0.005
2021-08-19,25144.0,-3.0,0.9721550581077919,0.00125
2021-08-19,25144.0,-2.0,0.9721550581077919,0.0025
2021-08-20,25858.0,-2.0,1.0,0.0025
2021-08-20,25858.0,0.0,1.0,0.005
2021-08-20,25858.0,0.0,1.0,0.005
2021-08-20,25858.0,-3.0,1.0,0.00125
2021-08-20,25858.0,-1.0,1.0,0.00375
2021-08-20,25858.0,-1.0,1.0,0.00375
2021-08-21,25461.0,-2.0,0.9845175883316434,0.0025
2021-08-21,25461.0,-2.0,0.9845175883316434,0.0025
